chr,start,end,id,orientation
chr12,25285885,25285903,9497,-
chr12,25288326,25288344,9498,+
chr12,25360421,25360439,9499,+
chr12,25365596,25365614,9500,+
chr12,25382124,25382142,9501,-
chr12,25382632,25382650,9502,-
chr12,25382134,25382152,9503,-
chr12,25386689,25386707,9504,-
chr12,25393539,25393557,9505,+
chr12,25395752,25395770,9506,-
chr12,25395213,25395231,9507,+
chr12,25401922,25401940,9508,+
chr12,25426639,25426657,9509,-
chr12,25426601,25426619,9510,+
chr12,25530469,25530487,9511,-
chr12,25633473,25633491,9512,-
chr12,25635717,25635735,9513,-
chr12,25637254,25637272,9514,-
chr12,25660466,25660484,9515,-
chr12,25710222,25710240,9516,-
chr12,25712385,25712403,9517,+
chr12,25777289,25777307,9518,+
chr12,25865909,25865927,9519,+
chr12,25865899,25865917,9520,+
chr12,25865963,25865981,9521,+
chr12,25897565,25897583,9522,-
chr12,25897601,25897619,9523,+
chr12,26100318,26100336,9524,-
chr12,26100242,26100260,9525,-
chr12,26549427,26549445,9526,+
chr12,26549518,26549536,9527,-
chr12,26549425,26549443,9528,-
chr12,26576419,26576437,9529,+
chr12,26756617,26756635,9530,-
chr12,26756755,26756773,9531,+
chr12,26756543,26756561,9532,-
chr12,26911465,26911483,9533,-
chr12,26962328,26962346,9534,-
chr12,26996605,26996623,9535,-
chr12,26996494,26996512,9536,-
chr12,26999889,26999907,9537,+
chr12,27100200,27100218,9538,-
chr12,27109914,27109932,9539,-
chr12,27129097,27129115,9540,-
chr12,27154673,27154691,9541,+
chr12,27173287,27173305,9542,+
chr12,27217997,27218015,9543,+
chr12,27462040,27462058,9544,-
chr12,27744937,27744955,9545,+
chr12,28284212,28284230,9546,+
chr12,28933858,28933876,9547,-
chr12,28933698,28933716,9548,-
chr12,28933807,28933825,9549,-
chr12,28933749,28933767,9550,-
chr12,29117508,29117526,9551,-
chr12,29264171,29264189,9552,+
chr12,29264169,29264187,9553,-
chr12,29274391,29274409,9554,+
chr12,29384716,29384734,9555,+
chr12,29469386,29469404,9556,-
chr12,29659803,29659821,9557,-
chr12,29933520,29933538,9558,+
chr12,30246276,30246294,9559,+
chr12,30313438,30313456,9560,-
chr12,30568256,30568274,9561,-
chr12,30568235,30568253,9562,-
chr12,30579709,30579727,9563,+
chr12,30592094,30592112,9564,+
chr12,30611909,30611927,9565,+
chr12,30724550,30724568,9566,+
chr12,30725281,30725299,9567,-
chr12,30725243,30725261,9568,+
chr12,30735242,30735260,9569,+
chr12,30813621,30813639,9570,+
chr12,30884772,30884790,9571,+
chr12,31054866,31054884,9572,-
chr12,31054869,31054887,9573,-
chr12,31230830,31230848,9574,-
chr12,31263075,31263093,9575,-
chr12,31282040,31282058,9576,+
chr12,31281947,31281965,9577,+
chr12,31575120,31575138,9578,-
chr12,31690064,31690082,9579,-
chr12,31693230,31693248,9580,+
chr12,31801154,31801172,9581,+
chr12,31811115,31811133,9582,+
chr12,31820867,31820885,9583,-
chr12,31853217,31853235,9584,+
chr12,32059622,32059640,9585,+
chr12,32145326,32145344,9586,+
chr12,32188260,32188278,9587,-
chr12,32188222,32188240,9588,+
chr12,32193028,32193046,9589,+
chr12,32305160,32305178,9590,+
chr12,32379644,32379662,9591,+
chr12,32404634,32404652,9592,-
chr12,32611746,32611764,9593,-
chr12,32632531,32632549,9594,-
chr12,32652598,32652616,9595,+
chr12,32652654,32652672,9596,+
chr12,32661585,32661603,9597,+
chr12,32829576,32829594,9598,-
chr12,32930898,32930916,9599,-
chr12,32976943,32976961,9600,+
chr12,32977160,32977178,9601,-
chr12,33064516,33064534,9602,-
chr12,33064214,33064232,9603,+
chr12,33064318,33064336,9604,-
chr12,33064410,33064428,9605,+
chr12,33064405,33064423,9606,-
chr12,33304874,33304892,9607,+
chr12,33322488,33322506,9608,+
chr12,33512048,33512066,9609,-
chr12,33582532,33582550,9610,-
chr12,33595098,33595116,9611,+
chr12,33595884,33595902,9612,+
chr12,33605204,33605222,9613,+
chr12,33695100,33695118,9614,-
chr12,33712142,33712160,9615,+
chr12,33713751,33713769,9616,-
chr12,33921618,33921636,9617,+
chr12,33954810,33954828,9618,-
chr12,33965850,33965868,9619,+
chr12,34007603,34007621,9620,+
chr12,34007649,34007667,9621,-
chr12,34018946,34018964,9622,-
chr12,34018929,34018947,9623,+
chr12,34065166,34065184,9624,-
chr12,34064912,34064930,9625,+
chr12,34073868,34073886,9626,+
chr12,34074773,34074791,9627,+
chr12,34109406,34109424,9628,-
chr12,34114352,34114370,9629,-
chr12,34119805,34119823,9630,+
chr12,34166016,34166034,9631,+
chr12,34736167,34736185,9632,+
chr12,35349809,35349827,9633,+
chr12,35571783,35571801,9634,+
chr12,35867548,35867566,9635,-
chr12,35867480,35867498,9636,+
chr12,35877033,35877051,9637,-
chr12,35877035,35877053,9638,+
chr12,36016172,36016190,9639,-
chr12,36188436,36188454,9640,+
chr12,36217012,36217030,9641,+
chr12,36359375,36359393,9642,-
chr12,36558084,36558102,9643,-
chr12,36722588,36722606,9644,-
chr12,36744570,36744588,9645,-
chr12,36873025,36873043,9646,-
chr12,36872987,36873005,9647,+
chr12,36941842,36941860,9648,+
chr12,37100409,37100427,9649,-
chr12,37440734,37440752,9650,+
chr12,37440731,37440749,9651,-
chr12,37910465,37910483,9652,-
chr12,37910541,37910559,9653,-
chr12,38177558,38177576,9654,-
chr12,38359159,38359177,9655,+
chr12,38500326,38500344,9656,+
chr12,38841979,38841997,9657,-
chr12,38856982,38857000,9658,+
chr12,39069293,39069311,9659,+
chr12,39506820,39506838,9660,+
chr12,39506855,39506873,9661,-
chr12,39775742,39775760,9662,+
chr12,40236717,40236735,9663,+
chr12,40348047,40348065,9664,+
chr12,40348001,40348019,9665,-
chr12,40392209,40392227,9666,+
chr12,40712368,40712386,9667,+
chr12,40712413,40712431,9668,+
chr12,40712499,40712517,9669,-
chr12,40764152,40764170,9670,-
chr12,40766798,40766816,9671,-
chr12,40809235,40809253,9672,+
chr12,40861548,40861566,9673,+
chr12,40861586,40861604,9674,-
chr12,40891430,40891448,9675,-
chr12,40903848,40903866,9676,+
chr12,40926743,40926761,9677,-
chr12,40983996,40984014,9678,+
chr12,41407349,41407367,9679,-
chr12,41541743,41541761,9680,-
chr12,41559002,41559020,9681,-
chr12,41564320,41564338,9682,+
chr12,41824186,41824204,9683,-
chr12,42213806,42213824,9684,-
chr12,43129009,43129027,9685,-
chr12,44914720,44914738,9686,-
chr12,45206237,45206255,9687,-
chr12,45268116,45268134,9688,-
chr12,45268118,45268136,9689,+
chr12,45282488,45282506,9690,-
chr12,45393461,45393479,9691,+
chr12,45428608,45428626,9692,+
chr12,45431553,45431571,9693,-
chr12,45576532,45576550,9694,+
chr12,45649202,45649220,9695,-
chr12,45673837,45673855,9696,-
chr12,45702846,45702864,9697,+
chr12,45704102,45704120,9698,-
chr12,45776164,45776182,9699,-
chr12,45776167,45776185,9700,-
chr12,45949874,45949892,9701,+
chr12,46263212,46263230,9702,-
chr12,46273127,46273145,9703,-
chr12,46288318,46288336,9704,-
chr12,46544948,46544966,9705,-
chr12,46545075,46545093,9706,-
chr12,47030927,47030945,9707,+
chr12,49260080,49260098,9708,-
chr12,50047686,50047704,9709,+
chr12,50271281,50271299,9710,+
chr12,50272219,50272237,9711,-
chr12,50470113,50470131,9712,+
chr12,50475890,50475908,9713,+
chr12,50486358,50486376,9714,-
chr12,52044794,52044812,9715,-
chr12,52049148,52049166,9716,-
chr12,52100791,52100809,9717,-
chr12,52289410,52289428,9718,-
chr12,52377362,52377380,9719,-
chr12,52503225,52503243,9720,+
chr12,52671157,52671175,9721,-
chr12,52681858,52681876,9722,-
chr12,52802880,52802898,9723,-
chr12,52807803,52807821,9724,-
chr12,52842918,52842936,9725,-
chr12,52886022,52886040,9726,-
chr12,52926571,52926589,9727,-
chr12,52930379,52930397,9728,-
chr12,52930506,52930524,9729,+
chr12,53073446,53073464,9730,+
chr12,53102756,53102774,9731,-
chr12,53111739,53111757,9732,+
chr12,53253226,53253244,9733,+
chr12,53602102,53602120,9734,+
chr12,53933406,53933424,9735,-
chr12,53996908,53996926,9736,-
chr12,54011996,54012014,9737,+
chr12,54020099,54020117,9738,+
chr12,54020097,54020115,9739,-
chr12,54036169,54036187,9740,-
chr12,54143905,54143923,9741,+
chr12,54143903,54143921,9742,-
chr12,54821076,54821094,9743,-
chr12,55093593,55093611,9744,+
chr12,55103699,55103717,9745,-
chr12,55161944,55161962,9746,-
chr12,55199991,55200009,9747,+
chr12,55268889,55268907,9748,+
chr12,55306376,55306394,9749,+
chr12,55421716,55421734,9750,-
chr12,55421787,55421805,9751,-
chr12,55590858,55590876,9752,-
chr12,55590868,55590886,9753,-
chr12,55629230,55629248,9754,-
chr12,55629240,55629258,9755,-
chr12,55647408,55647426,9756,-
chr12,55659301,55659319,9757,-
chr12,55746134,55746152,9758,-
chr12,55746096,55746114,9759,+
chr12,55776566,55776584,9760,-
chr12,55784334,55784352,9761,+
chr12,55796574,55796592,9762,-
chr12,55848843,55848861,9763,-
chr12,55848805,55848823,9764,+
chr12,55860020,55860038,9765,+
chr12,55909122,55909140,9766,+
chr12,55909160,55909178,9767,-
chr12,55926395,55926413,9768,-
chr12,55926341,55926359,9769,-
chr12,55926338,55926356,9770,-
chr12,55931750,55931768,9771,+
chr12,55980823,55980841,9772,-
chr12,55991587,55991605,9773,+
chr12,56043986,56044004,9774,+
chr12,56044024,56044042,9775,-
chr12,56407567,56407585,9776,-
chr12,56415070,56415088,9777,+
chr12,56416437,56416455,9778,+
chr12,56416435,56416453,9779,-
chr12,56434364,56434382,9780,-
chr12,56456096,56456114,9781,+
chr12,56489718,56489736,9782,-
chr12,56534062,56534080,9783,+
chr12,56593443,56593461,9784,-
chr12,56592992,56593010,9785,-
chr12,56596238,56596256,9786,-
chr12,56600248,56600266,9787,-
chr12,56600209,56600227,9788,+
chr12,56607112,56607130,9789,-
chr12,56619125,56619143,9790,+
chr12,56619136,56619154,9791,-
chr12,56665731,56665749,9792,+
chr12,56665320,56665338,9793,-
chr12,56665282,56665300,9794,+
chr12,56667058,56667076,9795,-
chr12,56667144,56667162,9796,-
chr12,56674269,56674287,9797,+
chr12,56727899,56727917,9798,-
chr12,56821498,56821516,9799,-
chr12,56895654,56895672,9800,-
chr12,56926714,56926732,9801,+
chr12,56932257,56932275,9802,-
chr12,56947901,56947919,9803,+
chr12,57158731,57158749,9804,-
chr12,57159650,57159668,9805,+
chr12,57159591,57159609,9806,-
chr12,57342902,57342920,9807,+
chr12,57506038,57506056,9808,-
chr12,57642267,57642285,9809,-
chr12,57692903,57692921,9810,-
chr12,57737972,57737990,9811,-
chr12,57738442,57738460,9812,-
chr12,57775922,57775940,9813,+
chr12,57782132,57782150,9814,+
chr12,57782713,57782731,9815,+
chr12,57790906,57790924,9816,+
chr12,58087229,58087247,9817,-
chr12,58286655,58286673,9818,-
chr12,58295842,58295860,9819,-
chr12,58359748,58359766,9820,+
chr12,58382582,58382600,9821,+
chr12,58553434,58553452,9822,+
chr12,58615728,58615746,9823,-
chr12,58643394,58643412,9824,-
chr12,58646117,58646135,9825,-
chr12,58677077,58677095,9826,+
chr12,58676982,58677000,9827,+
chr12,58676957,58676975,9828,+
chr12,58723204,58723222,9829,+
chr12,58888669,58888687,9830,-
chr12,58888659,58888677,9831,-
chr12,58926920,58926938,9832,+
chr12,59061343,59061361,9833,+
chr12,59903599,59903617,9834,-
chr12,60020676,60020694,9835,+
chr12,60025228,60025246,9836,-
chr12,60048407,60048425,9837,-
chr12,60065809,60065827,9838,-
chr12,60078141,60078159,9839,+
chr12,60078156,60078174,9840,-
chr12,60133267,60133285,9841,-
chr12,60133325,60133343,9842,+
chr12,60136014,60136032,9843,+
chr12,60140099,60140117,9844,+
chr12,60140137,60140155,9845,-
chr12,60160986,60161004,9846,-
chr12,60321149,60321167,9847,-
chr12,60483973,60483991,9848,+
chr12,60562098,60562116,9849,+
chr12,60677407,60677425,9850,+
chr12,60892652,60892670,9851,-
chr12,61686037,61686055,9852,-
chr12,61785198,61785216,9853,+
chr12,63994399,63994417,9854,-
chr12,64481877,64481895,9855,-
chr12,64862252,64862270,9856,-
chr12,65177965,65177983,9857,-
chr12,65178001,65178019,9858,-
chr12,65205393,65205411,9859,-
chr12,65918231,65918249,9860,-
chr12,65930849,65930867,9861,-
chr12,65998523,65998541,9862,-
chr12,66038674,66038692,9863,+
chr12,66274132,66274150,9864,-
chr12,66274190,66274208,9865,+
chr12,66274094,66274112,9866,+
chr12,66374978,66374996,9867,+
chr12,66465339,66465357,9868,+
chr12,66541382,66541400,9869,+
chr12,67409818,67409836,9870,+
chr12,67670264,67670282,9871,+
chr12,67954333,67954351,9872,-
chr12,69601976,69601994,9873,-
chr12,70189407,70189425,9874,-
chr12,70194240,70194258,9875,-
chr12,70228345,70228363,9876,+
chr12,70231057,70231075,9877,-
chr12,70233155,70233173,9878,-
chr12,70260728,70260746,9879,-
chr12,70291675,70291693,9880,+
chr12,70309687,70309705,9881,+
chr12,70309725,70309743,9882,-
chr12,70312210,70312228,9883,+
chr12,70330402,70330420,9884,+
chr12,70330481,70330499,9885,+
chr12,70434731,70434749,9886,-
chr12,70461804,70461822,9887,-
chr12,70675685,70675703,9888,-
chr12,70797905,70797923,9889,-
chr12,70834662,70834680,9890,+
chr12,70859018,70859036,9891,+
chr12,70994126,70994144,9892,-
chr12,70995109,70995127,9893,-
chr12,71025176,71025194,9894,+
chr12,71040480,71040498,9895,-
chr12,71063639,71063657,9896,+
chr12,71084047,71084065,9897,+
chr12,71112131,71112149,9898,+
chr12,71163282,71163300,9899,-
chr12,71184916,71184934,9900,+
chr12,71303280,71303298,9901,+
chr12,71336403,71336421,9902,-
chr12,71461508,71461526,9903,-
chr12,71461540,71461558,9904,-
chr12,71531715,71531733,9905,-
chr12,71578893,71578911,9906,-
chr12,71578745,71578763,9907,+
chr12,71578347,71578365,9908,+
chr12,71595969,71595987,9909,+
chr12,71613605,71613623,9910,+
chr12,71700907,71700925,9911,+
chr12,71753921,71753939,9912,-
chr12,71926626,71926644,9913,-
chr12,71998634,71998652,9914,-
chr12,72011391,72011409,9915,-
chr12,72012230,72012248,9916,-
chr12,72012093,72012111,9917,+
chr12,72014571,72014589,9918,+
chr12,72069660,72069678,9919,+
chr12,72070920,72070938,9920,+
chr12,72098421,72098439,9921,-
chr12,72152173,72152191,9922,-
chr12,72174529,72174547,9923,-
chr12,72212550,72212568,9924,-
chr12,72212518,72212536,9925,+
chr12,72212472,72212490,9926,+
chr12,72240485,72240503,9927,+
chr12,72240523,72240541,9928,-
chr12,72248814,72248832,9929,-
chr12,72248932,72248950,9930,+
chr12,72286350,72286368,9931,+
chr12,72375701,72375719,9932,-
chr12,72375691,72375709,9933,-
chr12,72375659,72375677,9934,-
chr12,72463333,72463351,9935,-
chr12,72678655,72678673,9936,-
chr12,72802939,72802957,9937,-
chr12,72808916,72808934,9938,-
chr12,72869601,72869619,9939,+
chr12,72910741,72910759,9940,-
chr12,73154464,73154482,9941,+
chr12,73171443,73171461,9942,+
chr12,73205696,73205714,9943,+
chr12,73346139,73346157,9944,-
chr12,73346149,73346167,9945,-
chr12,73368786,73368804,9946,-
chr12,73518956,73518974,9947,-
chr12,73528953,73528971,9948,-
chr12,73528758,73528776,9949,-
chr12,73563029,73563047,9950,+
chr12,73562629,73562647,9951,+
chr12,73562551,73562569,9952,-
chr12,73616642,73616660,9953,+
chr12,73621829,73621847,9954,-
chr12,73628939,73628957,9955,-
chr12,73755929,73755947,9956,-
chr12,73755774,73755792,9957,+
chr12,73755769,73755787,9958,-
chr12,73780823,73780841,9959,-
chr12,73780768,73780786,9960,-
chr12,73795112,73795130,9961,-
chr12,73872334,73872352,9962,+
chr12,73935947,73935965,9963,+
chr12,73936669,73936687,9964,+
chr12,73941665,73941683,9965,+
chr12,73944309,73944327,9966,+
chr12,73948983,73949001,9967,+
chr12,74063933,74063951,9968,-
chr12,74074294,74074312,9969,-
chr12,74077891,74077909,9970,-
chr12,74122108,74122126,9971,+
chr12,74154954,74154972,9972,+
chr12,74154951,74154969,9973,+
chr12,74319813,74319831,9974,+
chr12,74551333,74551351,9975,-
chr12,74617686,74617704,9976,+
chr12,74618488,74618506,9977,-
chr12,74635767,74635785,9978,+
chr12,74635890,74635908,9979,-
chr12,74638872,74638890,9980,-
chr12,74655260,74655278,9981,-
chr12,74655408,74655426,9982,+
chr12,74655366,74655384,9983,+
chr12,74661271,74661289,9984,-
chr12,74794539,74794557,9985,-
chr12,74794719,74794737,9986,-
chr12,74794681,74794699,9987,+
chr12,74796291,74796309,9988,+
chr12,74806448,74806466,9989,+
chr12,75032475,75032493,9990,-
chr12,75090787,75090805,9991,-
chr12,75090981,75090999,9992,+
chr12,75110544,75110562,9993,+
chr12,75114935,75114953,9994,-
chr12,75115906,75115924,9995,-
chr12,75156840,75156858,9996,+
chr12,75385116,75385134,9997,-
chr12,75394839,75394857,9998,-
chr12,75418167,75418185,9999,-
chr12,75421488,75421506,10000,+
chr12,75434174,75434192,10001,+
chr12,76490597,76490615,10002,-
chr12,76554234,76554252,10003,+
chr12,76565191,76565209,10004,+
chr12,76673424,76673442,10005,+
chr12,76688678,76688696,10006,-
chr12,76730820,76730838,10007,-
chr12,76730782,76730800,10008,+
chr12,76746970,76746988,10009,-
chr12,76746944,76746962,10010,+
chr12,76746960,76746978,10011,-
chr12,76748843,76748861,10012,-
chr12,76749472,76749490,10013,+
chr12,76757772,76757790,10014,-
chr12,76772958,76772976,10015,+
chr12,76799883,76799901,10016,+
chr12,76873842,76873860,10017,-
chr12,76887830,76887848,10018,+
chr12,76897677,76897695,10019,+
chr12,76994621,76994639,10020,-
chr12,76995479,76995497,10021,+
chr12,77002924,77002942,10022,+
chr12,77052523,77052541,10023,-
chr12,77053189,77053207,10024,+
chr12,77092745,77092763,10025,-
chr12,77093388,77093406,10026,+
chr12,77117822,77117840,10027,+
chr12,77117713,77117731,10028,+
chr12,77231482,77231500,10029,-
chr12,77234304,77234322,10030,-
chr12,77234266,77234284,10031,+
chr12,77279000,77279018,10032,-
chr12,77289010,77289028,10033,-
chr12,77292162,77292180,10034,-
chr12,77297782,77297800,10035,-
chr12,77367999,77368017,10036,+
chr12,77391454,77391472,10037,-
chr12,77394369,77394387,10038,+
chr12,77442292,77442310,10039,-
chr12,77477840,77477858,10040,-
chr12,77502857,77502875,10041,+
chr12,77519540,77519558,10042,-
chr12,77573230,77573248,10043,-
chr12,77597467,77597485,10044,+
chr12,77686205,77686223,10045,+
chr12,77693387,77693405,10046,+
chr12,77697537,77697555,10047,-
chr12,77697396,77697414,10048,-
chr12,77751213,77751231,10049,+
chr12,77833682,77833700,10050,-
chr12,77853851,77853869,10051,-
chr12,77878996,77879014,10052,+
chr12,77905046,77905064,10053,-
